YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201503,1417839,562018,1,0,"E","WARE",37.45,-89.4,3727000,8924000
201503,1417839,562019,1,0,"N","JONESBORO",37.45,-89.27,3727000,8916200
201503,1417839,562019,2,0,"N","COBDEN",37.53,-89.25,3731800,8915000
201503,1417839,562020,1,3,"SE","VIENNA",37.3893,-88.8614,3723358,8851684
201503,1417839,562022,1,3,"E","PULASKI",37.22,-89.1455,3713200,898730
201503,1417840,562092,1,0,"N","PATTON",37.5,-90.02,3730000,901200
201503,1417842,562109,1,0,"W","WOODLAWN",38.33,-89.03,3819800,891800
201503,1417843,562146,1,1.3,"WNW","SEMINARY",36.81,-82.84,3648600,8250400
201503,1417843,562146,2,1,"W","SEMINARY",36.8,-82.8381,3648000,8250286
201503,1417843,562146,3,.7,"W","SEMINARY",36.8,-82.8327,3648000,8249962
201503,1417843,562146,4,1.3,"NNW","SEMINARY",36.8174,-82.829,3649044,8249740
201503,1417843,562147,1,2,"W","BIG STONE GAP",36.87,-82.8162,3652200,8248972
201503,1417843,562147,2,1,"WNW","POUND",37.1355,-82.6368,378130,8238208
201503,1417843,562147,3,1,"E","COEBURN",36.93,-82.4619,3655800,8227714
201503,1417843,562147,4,5,"E","BIG STONE GAP",36.87,-82.6895,3652200,8241370
201503,1417843,562148,1,1,"S","LEBANON",36.8855,-82.08,3653130,824800
201503,1417843,562148,2,1,"NE","HONAKER",37.0302,-81.9672,371812,8158032
201503,1417843,562148,3,2,"N","CLEVELAND",36.979,-82.17,3658740,8210200
201503,1417843,562148,4,2,"SW","CASTLEWOOD",36.8595,-82.3256,3651570,8219536
201503,1417843,562149,1,1,"NW","NORTON",36.9402,-82.6428,3656412,8238568
201503,1417843,562149,2,1,"NE","NORTON",36.9402,-82.6172,3656412,8237032
201503,1417843,562149,3,1,"SE","NORTON",36.9198,-82.6172,3655188,8237032
201503,1417843,562149,4,1,"SW","NORTON",36.9198,-82.6428,3655188,8238568
201503,1417843,562150,1,1,"SE","DANTE",36.9598,-82.2872,3657588,8217232
201503,1417843,562150,2,7,"ENE","HONAKER",37.0588,-81.8627,373528,8151762
201503,1417843,562150,3,7.5,"NE","HONAKER",37.0968,-81.8838,375808,8153028
201503,1417843,562150,4,2,"NW","DANTE",36.9905,-82.3256,3659430,8219536
201503,1417843,562152,1,2.5,"WSW","SALTVILLE",36.8662,-81.7918,3651972,8147508
201503,1417843,562152,2,6,"WSW","SALTVILLE",36.8468,-81.8503,3650808,8151018
201503,1417843,562152,3,6,"W","SALTVILLE",36.88,-81.8586,3652800,8151516
201503,1417843,562152,4,3.5,"WNW","SALTVILLE",36.8994,-81.8085,3653964,8148510
201503,1417843,562154,1,2,"ENE","NORTON",36.9411,-82.5965,3656466,8235790
201503,1417843,562154,2,3,"ENE","NORTON",36.9466,-82.5798,3656796,8234788
201503,1417843,562154,3,3.5,"NE","NORTON",36.9658,-82.5852,3657948,8235112
201503,1417843,562154,4,2.5,"NE","NORTON",36.9556,-82.598,3657336,8235880
201503,1417843,562158,1,1,"N","DUNGANNON",36.8445,-82.47,3650670,8228200
201503,1417843,562158,2,6,"ESE","GATE CITY",36.5968,-82.4801,3635808,8228806
201503,1417843,562158,3,4,"W","CLINCHPORT",36.67,-82.8222,3640200,8249332
201503,1417843,562158,4,4,"NW","FT BLACKMORE",36.8109,-82.6211,3648654,8237266
201503,1417845,562129,1,0,"N","CAIRO",37,-89.18,3700,8910800
201503,1417845,562135,1,0,"N","COBDEN",37.53,-89.25,3731800,8915000
201503,1417845,562135,2,0,"NNW","WATER VLY",37.55,-89.17,3733000,8910200
201503,1417846,562140,1,2.5,"N","TATUMSVILLE",36.9662,-88.3,3657972,8818000
201503,1417846,562140,2,0,"N","CALVERT CITY",37.03,-88.35,371800,8821000
201503,1417846,562143,1,2,"ENE","KEVIL",37.0911,-88.8665,375466,8851990
201503,1417846,562144,1,0,"N","MURRAY",36.62,-88.32,3637200,8819200
201503,1417846,562145,1,0,"N","OAKS",36.97,-88.55,3658200,8833000
201503,1417846,562145,2,.41,"ESE","OAKS",36.9677,-88.5431,3658062,8832586
201503,1417846,562145,3,1.58,"SSE","OAKS",36.9492,-88.5381,3656952,8832286
201503,1417846,562145,4,1.49,"SSW","OAKS",36.9518,-88.5646,3657108,8833876
201503,1417846,562188,1,0,"N","OWENSBORO",37.77,-87.12,3746200,877200
201503,1417846,562189,1,1,"ENE","MORTONS GAP",37.2355,-87.4632,3714130,8727792
201503,1417846,562189,2,4,"NW","HANSON",37.4609,-87.5316,3727654,8731896
201503,1417846,562189,3,2.02,"NNW","VANDETTA",37.4781,-87.4402,3728686,8726412
201503,1417846,562189,4,2.28,"SSW","WHITE CITY",37.238,-87.4299,3714280,8725794
201503,1417846,562192,1,1.3,"WSW","SELDON",37.11,-87.49,376600,8729400
201503,1417846,562192,2,1.71,"SE","SELDON",37.0996,-87.4526,375976,8727156
201503,1417846,562192,3,1.53,"NE","SELDON",37.1324,-87.4471,377944,8726826
201503,1417846,562192,4,1.1,"N","MANNINGTON",37.1458,-87.4773,378748,8728638
201503,1417846,562500,1,0,"N","WATER VLY",36.57,-88.8,3634200,8848000
201503,1417846,562503,1,0,"N","PROVIDENCE",37.4,-87.77,3724000,8746200
201503,1417846,562503,2,0,"N","CLAY",37.48,-87.83,3728800,8749800
201503,1417846,562503,3,0,"N","SEBREE",37.6,-87.53,3736000,8731800
201503,1417846,562503,4,5,"SE","DIXON",37.4688,-87.6355,3728128,8738130
201503,1417847,562151,1,0,"N","PARIS",38.22,-84.25,3813200,8415000
201503,1417847,562151,2,.14,"SE","PARIS",38.2186,-84.2481,3813116,8414886
201503,1417847,562151,3,.3,"E","PARIS",38.2197,-84.2445,3813182,8414670
201503,1417847,562151,4,.12,"NE","PARIS",38.2211,-84.2483,3813266,8414898
201503,1417847,562155,1,2.12,"NE","OAKLAND MILLS",38.4174,-83.9977,3825044,8359862
201503,1417847,562155,2,2.46,"ENE","OAKLAND MILLS",38.4174,-83.9903,3825044,8359418
201503,1417847,562155,3,2.72,"NE","OAKLAND MILLS",38.4293,-83.9963,3825758,8359778
201503,1417847,562155,4,2.48,"NE","OAKLAND MILLS",38.4294,-84.0037,3825764,84222
201503,1417847,562155,5,2.09,"NE","OAKLAND MILLS",38.4217,-84.0032,3825302,84192
201503,1417847,562156,1,2.33,"WSW","BOSTON",37.766,-85.7089,3745960,8542534
201503,1417847,562156,2,2.34,"WSW","BOSTON",37.7673,-85.7097,3746038,8542582
201503,1417847,562156,3,2.03,"WSW","BOSTON",37.7688,-85.7044,3746128,8542264
201503,1417847,562156,4,1.99,"WSW","BOSTON",37.7677,-85.703,3746062,8542180
201503,1417847,562156,5,2.08,"WSW","BOSTON",37.7661,-85.7037,3745966,8542222
201503,1417847,562159,1,.24,"SSW","DAVIDSON",37.547,-86.7223,3732820,8643338
201503,1417847,562159,2,.16,"SSW","DAVIDSON",37.5481,-86.7216,3732886,8643296
201503,1417847,562159,3,.15,"SSE","DAVIDSON",37.548,-86.7193,3732880,8643158
201503,1417847,562159,4,.24,"S","DAVIDSON",37.5465,-86.7197,3732790,8643182
201503,1417847,562185,1,2.45,"N","LOUISVILLE",38.2654,-85.776,3815924,8546560
201503,1417847,562185,2,2.17,"NNE","LOUISVILLE",38.2602,-85.7689,3815612,8546134
201503,1417847,562185,3,2.55,"NE","LOUISVILLE",38.2588,-85.7506,3815528,8545036
201503,1417847,562185,4,2.56,"N","LOUISVILLE",38.2664,-85.7709,3815984,8546254
201503,1417847,564870,1,3.67,"NNW","LOUISVILLE",38.2792,-85.8055,3816752,8548330
201503,1417847,564870,2,3.4,"NNW","LOUISVILLE",38.2776,-85.7961,3816656,8547766
201503,1417847,564870,3,3.58,"N","LOUISVILLE",38.281,-85.7916,3816860,8547496
201503,1417847,564870,4,3.83,"NNW","LOUISVILLE",38.2821,-85.8044,3816926,8548264
201503,1417848,562171,1,.22,"S","RAINELLE",37.9669,-80.7808,3758014,8046848
201503,1417848,562171,2,.9,"W","QUINWOOD",38.0697,-80.7166,384182,8042996
201503,1417848,562171,3,2.29,"ENE","CLEARCO",38.1152,-80.5325,386912,8031950
201503,1417848,562171,4,.84,"SW","GOLDEN",38.0103,-80.3293,38618,8019758
201503,1417848,562171,5,1.11,"NE","FAIRLEA",37.811,-80.4652,3748660,8027912
201503,1417848,562608,1,1.06,"S","COALDALE",37.3347,-81.3503,3720082,8121018
201503,1417848,562608,2,1.94,"S","BLUEFIELD",37.2421,-81.224,3714526,8113440
201503,1417848,562608,3,1.34,"NE","HALES GAP",37.3855,-80.8855,3723130,8053130
201503,1417848,562608,4,2.32,"NNE","LERONA",37.5327,-80.9706,3731962,8058236
201503,1417848,562608,5,.43,"E","PINOAK",37.451,-81.2123,3727060,8112738
201503,1417848,562610,1,1.55,"SSE","CLOVERDALE",37.4314,-80.8044,3725884,8048264
201503,1417848,562610,2,3.77,"E","PETERSTOWN",37.3959,-80.7516,3723754,8045096
201503,1417848,562610,3,3.03,"ENE","GAP MILLS",37.5915,-80.3719,3735490,8022314
201503,1417848,562610,4,1.68,"WNW","SINKS GROVE",37.6775,-80.5792,3740650,8034752
201503,1417852,562268,1,0,"E","WARE",37.45,-89.4,3727000,8924000
201503,1417852,562270,1,0,"W","MURPHYSBORO",37.77,-89.33,3746200,8919800
201503,1417852,562270,2,0,"N","DE SOTO",37.82,-89.23,3749200,8913800
201503,1417852,562271,1,0,"S","SESSER",38.1,-89.05,386000,893000
201503,1417852,562271,2,0,"N","MULKEYTOWN",37.97,-89.12,3758200,897200
201503,1417852,562273,1,5,"SE","MARION",37.6788,-88.8653,3740728,8851918
201503,1417852,562273,2,0,"N","HERRIN",37.8,-89.03,3748000,891800
201503,1417852,562275,1,4,"W","WEST SALEM",38.52,-88.094,3831200,885640
201503,1417852,563129,1,0,"N","WAYNE CITY",38.35,-88.58,3821000,8834800
201503,1417852,563129,2,1.51,"S","SIMS",38.3481,-88.5313,3820886,8831878
201503,1417852,563129,3,1.35,"WSW","BARNHILL",38.2708,-88.3919,3816248,8823514
201503,1417852,563129,4,4.95,"WSW","BARNHILL",38.2603,-88.4578,3815618,8827468
201503,1417853,562277,1,3,"SW","PRINCETON",38.3193,-87.6091,3819158,8736546
201503,1417853,562278,1,0,"ESE","EVANSVILLE",37.98,-87.55,3758800,8733000
201503,1417853,562280,1,0,"E","NEWBURGH",37.95,-87.42,3757000,8725200
201503,1417854,562283,1,1.77,"W","MASSAC",37.0164,-88.7118,37984,8842708
201503,1417854,562381,1,0,"N","CUNNINGHAM",36.92,-88.88,3655200,8852800
201503,1417854,562381,2,4.74,"ENE","CUNNINGHAM",36.9483,-88.8018,3656898,8848108
201503,1417854,562381,3,4.38,"E","CUNNINGHAM",36.9161,-88.8008,3654966,8848048
201503,1417854,562381,4,1.21,"SE","CUNNINGHAM",36.9082,-88.864,3654492,8851840
201503,1417854,562598,1,3.29,"SSW","FAIRMONT",37.4039,-87.8851,3724234,8753106
201503,1417854,562598,2,3.33,"SSE","BLACKFORD",37.4086,-87.9189,3724516,8755134
201503,1417854,562598,3,3.79,"SSE","BLACKFORD",37.4014,-87.9181,3724084,8755086
201503,1417854,562598,4,3.94,"SSW","FAIRMONT",37.3958,-87.8925,3723748,8753550
201503,1417855,562295,1,1.29,"ENE","SHOOK",37.0579,-90.2989,373474,9017934
201503,1417855,562295,2,.82,"SSE","MC GEE",37.0691,-90.194,374146,9011640
201503,1417855,562295,3,2.22,"SSE","MC GEE",37.0531,-90.178,373186,9010680
201503,1417855,562295,4,1.43,"ESE","SHOOK",37.0431,-90.2956,372586,9017736
201503,1417855,562317,1,7,"NW","POPLAR BLUFF",36.8216,-90.4895,3649296,9029370
201503,1417855,562321,1,0,"WNW","CAPE GIRARDEAU",37.3,-89.53,3718000,8931800
201503,1417855,562321,2,0,"N","RANDLES",37.13,-89.78,377800,8946800
201503,1417855,562373,1,0,"S","ELLSINORE",36.93,-90.75,3655800,9045000
201503,1417855,562373,2,4.45,"S","ELLSINORE",36.8659,-90.7581,3651954,9045486
201503,1417855,562373,3,5.52,"ENE","GRANDIN",36.8493,-90.7332,3650958,9043992
201503,1417855,562373,4,2.27,"SE","ELLSINORE",36.9027,-90.7272,3654162,9043632
201503,1417855,562374,1,0,"N","DUDLEY",36.78,-90.1,3646800,906000
201503,1417855,562374,2,0,"N","PUXICO",36.95,-90.18,3657000,9010800
201503,1417855,562374,3,0,"N","IDLEWILD",37,-90.1,3700,906000
201503,1417855,562374,4,1.55,"SW","SWINTON",37.0141,-89.9698,37846,8958188
201503,1417855,562374,5,3.09,"WSW","BLOOMFIELD",36.8796,-89.9698,3652776,8958188
201503,1417855,562375,1,1.3,"NNE","TORCH",36.5481,-90.6739,3632886,9040434
201503,1417855,562375,2,1.66,"SE","PURMAN",36.5052,-90.7265,3630312,9043590
201503,1417855,562375,3,6.99,"NW","FLATWOODS",36.7546,-90.7852,3645276,9047112
201503,1417855,562375,4,6.28,"N","FLATWOODS",36.7702,-90.687,3646212,9041220
201503,1417855,563131,1,0,"N","POPLAR BLUFF",36.75,-90.4,3645000,9024000
201503,1417855,563131,2,1.74,"S","MENGO",36.7749,-90.378,3646494,9022680
201503,1417855,563131,3,2.14,"NE","POPLAR BLUFF",36.77,-90.3705,3646200,9022230
201503,1417855,563131,4,1.55,"ESE","POPLAR BLUFF",36.7389,-90.3756,3644334,9022536
201503,1417855,563137,1,3.56,"N","SILVA",37.221,-90.5294,3713260,9031764
201503,1417855,563137,2,2.75,"SW","LODI",37.2238,-90.4875,3713428,9029250
201503,1417855,563137,3,2.21,"N","GREENVILLE",37.162,-90.4686,379720,9028116
201503,1417855,563137,4,1.27,"SE","SILVA",37.1592,-90.5013,379552,9030078
201503,1417856,562304,1,0,"N","PUXICO",36.95,-90.18,3657000,9010800
201503,1417856,565351,1,4.05,"NE","LONE HILL",36.7481,-90.4882,3644886,9029292
201503,1417856,565351,2,2.53,"NNE","LONE HILL",36.7325,-90.5088,3643950,9030528
201503,1417856,565351,3,2.71,"NNE","LONE HILL",36.7363,-90.5116,3644178,9030696
201503,1417856,565351,4,3.9,"NNE","LONE HILL",36.7482,-90.4935,3644892,9029610
201503,1417856,565351,5,4.1,"W","POPLAR BLUFF",36.7576,-90.4734,3645456,9028404
201503,1417856,565351,6,3.8,"W","POPLAR BLUFF",36.7543,-90.4685,3645258,9028110
201503,1417857,562489,1,0,"N","EVANSVILLE",37.98,-87.55,3758800,8733000
201503,1417858,562528,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201503,1417858,562528,2,2.69,"SSW","SHAWNEETOWN",37.6652,-88.1521,3739912,889126
201503,1417858,562528,3,2.9,"E","BOWLESVILLE",37.6692,-88.167,3740152,8810020
201503,1417858,562528,4,.86,"SW","SHAWNEETOWN",37.692,-88.1419,3741520,888514
201503,1417858,562530,1,0,"N","ROSICLARE",37.42,-88.35,3725200,8821000
201503,1417858,562530,2,.7,"ESE","ROSICLARE",37.4165,-88.338,3724990,8820280
201503,1417858,562530,3,.44,"SSE","ELIZABETHTOWN",37.4442,-88.2968,3726652,8817808
201503,1417858,562530,4,.99,"SW","ELIZABETHTOWN",37.4413,-88.3143,3726478,8818858
201503,1417858,562531,1,.81,"ENE","TANSILL",37.3063,-88.5175,3718378,8831050
201503,1417858,562531,2,1.5,"E","TANSILL",37.3033,-88.5031,3718198,8830186
201503,1417858,562531,3,2.75,"NNE","GOLCONDA",37.4034,-88.453,3724204,8827180
201503,1417858,562531,4,2.51,"NNE","GOLCONDA",37.4048,-88.4667,3724288,8828002
201503,1417858,562534,1,0,"N","BROOKPORT",37.12,-88.63,377200,8837800
201503,1417858,562534,2,.69,"WNW","METROPOLIS",37.1527,-88.7421,379162,8844526
201503,1417858,562534,3,.11,"N","METROPOLIS",37.1516,-88.7297,379096,8843782
201503,1417858,562534,4,.57,"NW","BROOKPORT",37.1256,-88.6377,377536,8838262
201503,1417858,562535,1,0,"N","MOUND CITY",37.08,-89.17,374800,8910200
201503,1417858,562535,2,.89,"NE","AMERICA",37.1372,-89.1067,378232,896402
201503,1417858,562535,3,2.08,"E","LEVINGS",37.2156,-89.0325,3712936,891950
201503,1417858,562535,4,2.88,"ESE","LEVINGS",37.2074,-89.0202,3712444,891212
201503,1417858,562535,5,1.49,"E","MOUND CITY",37.0782,-89.1431,374692,898586
201503,1417858,562536,1,2.44,"ESE","CAIRO",36.9875,-89.1386,3659250,898316
201503,1417858,562536,2,2.09,"ESE","CAIRO",36.9839,-89.1479,3659034,898874
201503,1417858,562536,3,.62,"NNE","CAIRO",37.008,-89.175,37480,8910500
201503,1417858,562536,4,1,"NE","CAIRO",37.0105,-89.1674,37630,8910044
201503,1417859,562553,1,0,"N","NEWBURGH",37.95,-87.42,3757000,8725200
201503,1417859,562553,2,1.55,"SSE","YANKEETOWN",37.8987,-87.2912,3753922,8717472
201503,1417859,562553,3,1.97,"S","YANKEETOWN",37.8917,-87.2967,3753502,8717802
201503,1417859,562553,4,.57,"SSE","NEWBURGH",37.942,-87.4175,3756520,8725050
201503,1417859,562554,1,4.99,"S","SMYTHE",37.928,-87.4745,3755680,8728470
201503,1417859,562554,2,5.73,"S","SMYTHE",37.9171,-87.4745,3755026,8728470
201503,1417859,562554,3,1.91,"W","CYPRESS",37.9236,-87.6647,3755416,8739882
201503,1417859,562554,4,1.39,"SSW","HOWELL",37.9523,-87.6421,3757138,8738526
201503,1417859,562556,1,0,"N","MT VERNON",37.93,-87.9,3755800,8754000
201503,1417859,562556,2,.26,"SE","HOVEY",37.8973,-87.9267,3753838,8755602
201503,1417859,562556,3,.3,"NNE","HOVEY",37.9039,-87.9274,3754234,8755644
201503,1417859,562556,4,.61,"SW","MT VERNON",37.925,-87.9092,3755500,8754552
201503,1417860,562558,1,.58,"N","OWENSBORO",37.7785,-87.1195,3746710,877170
201503,1417860,562558,2,0,"N","OWENSBORO",37.77,-87.12,3746200,877200
201503,1417860,562558,3,1.66,"SSE","GRIFFITH",37.7989,-87.2054,3747934,8712324
201503,1417860,562558,4,3.17,"NNE","NEWMAN",37.8705,-87.2726,3752230,8716356
201503,1417860,562558,5,2.31,"ENE","GRIFFITH",37.8347,-87.182,3750082,8710920
201503,1417860,562559,1,1.07,"NW","HENDERSON",37.8396,-87.5954,3750376,8735724
201503,1417860,562559,2,3.35,"SSE","WHITE CITY",37.9044,-87.5593,3754264,8733558
201503,1417860,562559,3,3.03,"NW","BASKETT",37.9014,-87.5089,3754084,8730534
201503,1417860,562559,4,3.06,"W","BASKETT",37.8694,-87.526,3752164,8731560
201503,1417860,562560,1,0,"N","UNIONTOWN",37.77,-87.93,3746200,8755800
201503,1417860,562560,2,2.49,"WNW","UNIONTOWN",37.7801,-87.9737,3746806,8758422
201503,1417860,562560,3,4.67,"W","UNIONTOWN",37.7729,-88.0154,3746374,88924
201503,1417860,562560,4,2.9,"WSW","UNIONTOWN",37.7523,-87.9782,3745138,8758692
201503,1417860,562561,1,0,"N","FORDS FERRY",37.47,-88.08,3728200,884800
201503,1417860,562561,2,.72,"N","CASAD",37.4603,-88.1675,3727618,8810050
201503,1417860,562561,3,.49,"ESE","CASAD",37.4471,-88.1619,3726826,889714
201503,1417860,562561,4,.87,"SSE","FORDS FERRY",37.458,-88.0753,3727480,884518
201503,1417860,562563,1,.5,"SW","LEDBETTER",37.0449,-88.4864,372694,8829184
201503,1417860,562563,2,.42,"ENE","SMITHLAND",37.133,-88.3933,377980,8823598
201503,1417860,562563,3,3.04,"W","JOY",37.3582,-88.4345,3721492,8826070
201503,1417860,562563,4,4.06,"NNW","BAYOU",37.285,-88.5059,3717100,8830354
201503,1417860,562564,1,0,"N","RAGLAND",37.17,-88.9,3710200,8854000
201503,1417860,562564,2,2.66,"NNE","RAGLAND",37.2057,-88.8821,3712342,8852926
201503,1417860,562564,3,1.96,"E","ROWLANDTOWN",37.1009,-88.5944,376054,8835664
201503,1417860,562564,4,3.18,"E","REIDLAND",37.0135,-88.4729,37810,8828374
201503,1417860,562564,5,1.68,"SE","OAKS",36.9559,-88.5251,3657354,8831506
201503,1417860,562565,1,0,"N","OSCAR",37.13,-89.03,377800,891800
201503,1417860,562565,2,3.65,"W","OSCAR",37.1373,-89.0957,378238,895742
201503,1417860,562565,3,2.84,"NNW","OGDEN",37.2194,-88.9645,3713164,8857870
201503,1417860,562565,4,6.76,"NE","INGLESIDE",37.1756,-88.819,3710536,8849140
201503,1417861,562600,1,0,"N","ISLAND",37.45,-87.15,3727000,879000
201503,1417861,562600,2,0,"N","LIVERMORE",37.48,-87.13,3728800,877800
201503,1417861,562600,3,1.93,"ENE","CALHOUN",37.5397,-87.2369,3732382,8714214
201503,1417861,562600,4,0,"N","CALHOUN",37.53,-87.27,3731800,8716200
201503,1417861,562601,1,1.9,"NNW","KNIGHTSBURG",37.2445,-86.9455,3714670,8656730
201503,1417861,562601,2,2.2,"S","PARADISE",37.2385,-86.974,3714310,8658440
201503,1417861,562601,3,0,"N","CENTRAL CITY",37.3,-87.13,3718000,877800
201503,1417861,562601,4,2.01,"E","SOUTH CARROLLTON",37.3352,-87.114,3720112,876840
201503,1417861,562601,5,3.02,"N","NELSON",37.3734,-87.0557,3722404,873342
201503,1417861,562601,6,2.13,"NE","MARTWICK",37.3538,-86.9952,3721228,8659712
201503,1417862,562606,1,0,"N","MT CARMEL",38.42,-87.77,3825200,8746200
201503,1417862,562606,2,0,"N","KEENSBURG",38.35,-87.87,3821000,8752200
201503,1417862,562606,3,.98,"SSE","ROCHESTER",38.3363,-87.8254,3820178,8749524
201503,1417862,562606,4,2.07,"E","MT CARMEL",38.417,-87.732,3825020,8743920
201503,1417862,562607,1,0,"N","MAUNIE",38.03,-88.05,381800,883000
201503,1417862,562607,2,1.43,"SSW","RISING SUN",37.9805,-88.0389,3758830,882334
201503,1417862,562607,3,1.83,"SE","RISING SUN",37.9783,-88.0108,3758698,88648
201503,1417862,562607,4,4.84,"ESE","GARNERVILLE",38.0924,-87.9682,385544,8758092
201503,1417862,562607,5,2.15,"SE","GARNERVILLE",38.0967,-88.0238,385802,881428
201503,1417862,563117,1,2.11,"NE","GRIMSBY",37.7683,-89.4191,3746098,8925146
201503,1417862,563117,2,1.81,"E","GRIMSBY",37.7542,-89.4174,3745252,8925044
201503,1417862,563117,3,1.82,"W","MT CARBON",37.7525,-89.3631,3745150,8921786
201503,1417862,563117,4,1.29,"WNW","MT CARBON",37.757,-89.352,3745420,8921120
201503,1417862,563117,5,2.9,"W","MURPHYSBORO",37.7696,-89.3831,3746176,8922986
201503,1417862,563120,1,0,"N","PLUMFIELD",37.88,-89,3752800,8900
201503,1417862,563120,2,2.17,"N","ORIENT",37.951,-88.9731,3757060,8858386
201503,1417862,563120,3,1.93,"SE","URBAIN",37.9507,-89.0044,3757042,89264
201503,1417862,563120,4,2.29,"ESE","ROYALTON",37.8624,-89.0792,3751744,894752
201503,1417862,563123,1,0,"N","CARMI",38.08,-88.17,384800,8810200
201503,1417862,563123,2,.9,"SSE","CARMI MUNI ARPT",38.0876,-88.1454,385256,888724
201503,1417862,563123,3,2.17,"WSW","EPWORTH",38.0565,-88.1361,383390,888166
201503,1417862,563123,4,2.07,"N","HERALD",37.9997,-88.1742,3759982,8810452
201503,1417862,563123,5,2.47,"NNE","IRON",38.0005,-88.2065,3830,8812390
201503,1417863,562612,1,.33,"WSW","RED ASH",37.1176,-81.8852,377056,8153112
201503,1417863,562612,2,.49,"E","RAVEN",37.0801,-81.8612,374806,8151672
201503,1417863,562612,3,.43,"NW","CEDAR BLUFF",37.0848,-81.775,375088,8146500
201503,1417863,562612,4,.55,"S","CAMP TAZEWELL",37.142,-81.6504,378520,8139024
201503,1417863,562612,5,1.47,"W","AMONATE",37.1773,-81.6765,3710638,8140590
201503,1417863,567868,1,1.62,"SE","SHUMATE",37.3047,-80.8477,3718282,8050862
201503,1417863,567868,2,1.36,"E","SHUMATE",37.3186,-80.8453,3719116,8050718
201503,1417863,567868,3,.58,"ENE","NARROWS",37.3347,-80.8111,3720082,8048666
201503,1417863,567868,4,.53,"E","NARROWS",37.3287,-80.8105,3719722,8048630
201503,1417870,562862,1,1.4,"WNW","ALFRED",27.91,-97.99,2754600,9759400
201503,1417870,562862,2,1.4,"SW","ALFRED",27.8858,-97.9864,2753148,9759184
201503,1417870,562862,3,2.52,"W","ALFRED",27.8968,-98.0111,2753808,98666
201503,1417870,562862,4,2.13,"WNW","ALFRED",27.9072,-98.0039,2754432,98234
201503,1417870,562863,1,0,"N","GEORGE WEST",28.33,-98.12,2819800,987200
201503,1417870,562863,2,.6,"NW","GEORGE WEST",28.3366,-98.1265,2820196,987590
201503,1417870,562863,3,.88,"WSW","GEORGE WEST",28.3259,-98.1337,2819554,988022
201503,1417870,562863,4,.89,"SE","GEORGE WEST",28.3198,-98.1111,2819188,986666
201503,1417870,562863,5,.77,"E","GEORGE WEST",28.3284,-98.1074,2819704,986444
201503,1417870,562865,1,2.84,"S","KARON",28.4388,-98.019,2826328,981140
201503,1417870,562865,2,3.66,"S","KARON",28.4276,-98.0284,2825656,981704
201503,1417870,562865,3,2.25,"ESE","OAKVILLE",28.4364,-98.0664,2826184,983984
201503,1417870,562865,4,2.52,"E","OAKVILLE",28.4501,-98.0585,2827006,983510
201503,1417870,562866,1,0,"N","BENAVIDES",27.6,-98.42,2736000,9825200
